,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
35,Zlatan Ibrahimović,Sweden,91,83,96,87,91,65,88
36,Franck Ribéry,France,91,94,85,89,97,50,54
37,Mesut Özil,Germany,91,83,83,97,95,55,60
38,Falcao,Colombia,91,87,94,78,90,60,91
39,Nenê,Brazil,91,90,94,93,93,59,70
40,Eden Hazard,Belgium,91,93,91,90,95,53,62
41,Sergio Agüero,Argentina,91,90,94,80,95,52,76
42,David Silva,Spain,91,82,85,95,93,60,61
43,Arjen Robben,Holland,91,95,88,84,95,53,60
44,Dani Alves,Brazil,91,98,80,90,90,85,76
45,Sergio Ramos,Spain,91,90,62,85,85,91,96
46,Xabi Alonso,Spain,91,63,85,93,85,90,80
47,Iniesta,Spain,91,78,72,90,91,65,55
48,Mario Gomez,Germany,90,84,92,70,84,60,87
49,Karim Benzema,France,90,91,93,80,93,52,82
50,Puyol,Spain,90,71,60,82,70,98,92
51,Antonio Di Natale,Italy,90,88,93,85,90,53,64
52,Andrea Pirlo,Italy,90,73,84,95,89,77,50
53,Falcao,Colombia,90,82,92,75,87,60,89
54,Shinji Kagawa,Japan,90,90,93,89,94,50,58
55,Frank Lampard,England,90,73,91,91,83,80,71
56,Vincent Kompany,Belgium,90,75,65,77,71,95,92
57,Yaya Touré,Ivory Coast,90,82,84,92,89,87,84
58,Gareth Bale,Wales,90,96,88,89,93,77,72
59,Zlatan Ibrahimović,Sweden,90,81,95,84,90,65,84
60,Franck Ribéry,France,90,94,84,85,97,50,54
61,Wayne Rooney,England,90,83,88,79,84,71,81
62,Arjen Robben,Holland,90,93,85,81,93,53,60
63,Robin van Persie,Holland,89,83,94,84,89,57,70
64,Steven Gerrard,England,89,80,92,92,84,81,78
65,David Silva,Spain,89,82,84,90,91,55,61
66,Edinson Cavani,Uruguay,89,87,90,70,83,68,87
67,Fernando Llorente,Spain,89,76,86,68,77,65,94
68,Javi Martinez,Spain,89,70,68,82,76,94,91
69,Didier Drogba,Ivory Coast,89,74,90,70,82,65,94
70,Giorgio Chiellini,Italy,89,84,60,83,70,95,94
71,Mats Hummels,Germany,89,71,70,80,75,94,90
72,Nenê,Brazil,89,88,92,91,93,52,67
73,Rafael van der Vaart,Holland,89,70,86,89,85,57,59
74,Bastian Schweinsteiger,Germany,89,66,86,88,86,83,68
75,Samuel Eto'o,Cameroon,89,93,86,70,87,58,79
76,Carlos Tévez,Argentina,89,87,93,75,86,69,78
77,Piqué,Spain,89,66,60,79,75,90,85
78,Mario Gomez,Germany,89,83,90,68,82,60,87
79,Dani Alves,Brazil,89,95,79,87,85,83,76
80,Falcao,Colombia,89,80,88,72,84,60,89
81,Thiago Silva,Brazil,89,86,72,79,72,96,89
82,Cesc Fàbregas,Spain,89,75,87,90,86,69,80
83,Zlatan Ibrahimović,Sweden,89,79,90,84,88,65,84
84,Frank Lampard,England,89,71,91,86,83,75,71
85,Franck Ribéry,France,89,92,81,83,95,50,54
86,Luka Modrić,Croatia,89,80,80,88,88,66,62
87,Nemanja Vidić,Serbia,89,67,44,58,52,89,91
88,Samir Nasri,France,88,87,87,88,90,60,62
89,Pepe,Portugal,88,77,51,73,60,93,89
90,Sergio Ramos,Spain,88,85,65,82,82,92,95
91,Xabi Alonso,Spain,88,63,84,91,81,85,75
92,Fernando Torres,Spain,88,88,90,73,88,60,79
93,Santi Cazorla,Spain,88,85,83,91,92,65,63
94,Olivier Giroud,France,88,81,92,79,85,60,91
95,Claudio Marchisio,Italy,88,86,84,90,90,77,70
96,Younès Belhanda,Morocco,88,85,88,89,90,70,75
97,Hulk,Brazil,88,92,91,85,90,68,72
98,Jan Vertonghen,Belgium,88,82,86,81,73,91,88
99,Marco Reus,Germany,88,87,92,85,90,60,75
100,Mata,Spain,88,87,82,93,93,50,67
101,Antonio Valencia,Ecuador,88,96,85,90,90,60,72
102,Jesús Navas,Spain,88,93,78,93,91,50,60
103,Alexis Sánchez,Chile,88,91,82,80,90,59,66
104,Luis Suárez,Uruguay,88,87,92,73,88,65,80
105,Puyol,Spain,88,65,55,73,67,97,88
106,Steven Gerrard,England,88,78,92,89,80,78,76
107,Philipp Lahm,Germany,88,85,59,85,85,84,70
108,Eden Hazard,Belgium,88,92,85,83,94,53,62
109,Steven Gerrard,England,88,78,92,89,80,78,76
110,Nenê,Brazil,88,86,90,89,91,52,67
111,Robin van Persie,Holland,88,82,93,83,88,57,66
112,Sergio Agüero,Argentina,88,89,87,73,94,52,76
113,David Silva,Spain,88,80,83,87,89,51,61
114,Mesut Özil,Germany,88,80,80,90,89,49,55
115,Thiago Silva,Brazil,88,85,68,75,70,94,88
116,Robin van Persie,Holland,88,82,93,83,88,57,66
117,David Silva,Spain,88,80,83,87,89,51,61
118,Edinson Cavani,Uruguay,88,85,87,66,79,68,87
119,Mario Gomez,Germany,88,81,89,66,80,60,82
120,Sergio Agüero,Argentina,88,89,87,73,94,52,76
121,Luka Modrić,Croatia,88,79,76,86,86,66,62
122,Cesc Fàbregas,Spain,88,71,80,89,83,69,65
123,Franck Ribéry,France,88,91,78,81,93,50,54
124,Piqué,Spain,88,66,52,74,65,86,81
125,Carlos Tévez,Argentina,88,84,87,75,83,69,74
126,Wesley Sneijder,Holland,88,79,80,88,84,63,49
127,David Villa,Spain,88,85,89,73,86,57,73
128,Zlatan Ibrahimović,Sweden,88,79,89,78,87,65,82
129,Samuel Eto'o,Cameroon,88,93,83,68,85,58,79
130,Thomas Müller,Germany,87,88,87,84,84,60,78
131,Yaya Touré,Ivory Coast,87,81,82,87,86,87,83
132,Landon Donovan,United States,87,89,90,88,88,64,67
133,Andrea Pirlo,Italy,87,71,83,95,88,73,45
134,Pedro,Spain,87,88,81,80,85,53,62
135,Bas Dost,Holland,87,80,94,70,75,61,89
136,Fernando Torres,Spain,87,87,88,66,86,55,79
137,Pepe,Portugal,87,75,48,70,60,89,86
138,Javier Mascherano,Argentina,87,73,61,76,70,90,80
139,Ezequiel Lavezzi,Argentina,87,94,86,83,96,59,56
140,Kaká,Brazil,87,82,87,91,91,50,50
141,Shinji Kagawa,Japan,87,89,90,89,92,45,54
142,Walter Samuel,Argentina,87,70,49,62,42,95,90
143,Didier Drogba,Ivory Coast,87,74,88,70,82,65,88
144,Sergio Ramos,Spain,87,85,65,79,80,89,95
145,Nani,Portugal,87,89,86,83,90,51,51
146,Luis Suárez,Uruguay,87,85,90,73,87,64,80
147,Jesús Navas,Spain,87,93,78,89,89,47,60
148,Nenê,Brazil,87,84,89,88,89,52,67
149,Nani,Portugal,87,89,86,83,90,51,51
150,Puyol,Spain,87,63,50,70,65,95,86
151,Luis Suárez,Uruguay,87,85,90,73,87,64,80
152,Gareth Bale,Wales,87,94,85,85,88,75,70
153,Neymar,Brazil,87,91,84,79,94,43,59
154,Gonzalo Higuaín,Argentina,87,82,89,71,88,53,74
155,John Terry,England,87,64,51,57,49,89,87
156,Xabi Alonso,Spain,87,63,81,88,72,80,68
157,Eden Hazard,Belgium,87,91,83,79,92,53,62
158,David Silva,Spain,87,78,80,80,87,51,61
159,Thiago Silva,Brazil,87,83,68,74,68,86,86
160,Bastian Schweinsteiger,Germany,87,63,83,86,82,78,68
161,Philipp Lahm,Germany,87,83,59,82,82,77,67
162,Rafael van der Vaart,Holland,87,67,84,86,83,57,59
163,Steven Gerrard,England,87,76,87,88,77,78,76
164,Rio Ferdinand,England,87,69,45,65,59,86,79
165,Frank Lampard,England,87,67,88,84,80,75,71
166,Giampaolo Pazzini,Italy,86,86,86,72,81,54,90
167,Ezequiel Lavezzi,Argentina,86,92,82,82,94,59,56
168,Eden Hazard,Belgium,86,90,81,78,91,53,62
169,Mario Balotelli,Italy,86,86,88,74,87,65,80
170,Daniel Agger,Denmark,86,72,73,77,60,91,84
171,Andrea Pirlo,Italy,86,67,82,95,86,69,40
172,Theo Walcott,England,86,98,81,87,90,58,56
173,Mats Hummels,Germany,86,69,59,76,70,90,86
174,Andrei Arshavin,Russia,86,88,83,87,91,55,55
175,Raúl García,Spain,86,72,88,85,85,84,82
176,Ezequiel Garay,Argentina,86,70,60,76,61,88,87
177,Rio Antonio Mavuba,France,86,80,61,85,80,87,77
178,Clint Dempsey,United States,86,82,92,83,83,66,92
179,Yohan Cabaye,France,86,80,87,90,86,80,83
180,Maicon,Brazil,86,87,81,84,82,88,77
181,Marek Hamšik,Slovakia,86,78,85,87,81,69,74
182,Jefferson Farfán,Peru,86,87,80,85,87,62,64
183,Daniele De Rossi,Italy,86,75,79,84,82,83,86
184,Diego,Brazil,86,78,81,86,88,58,65
185,Óscar Cardozo,Paraguay,86,74,87,79,80,63,84
186,Lucas Barrios,Paraguay,86,80,82,60,79,60,84
187,Ashley Cole,England,86,86,63,84,81,87,76
188,Hulk,Brazil,86,90,87,83,87,68,70
189,Arda Turan,Turkey,86,82,86,77,91,51,69
190,Karim Benzema,France,86,90,92,75,89,52,75
191,Thomas Müller,Germany,86,87,85,80,82,58,73
192,Kaká,Brazil,86,80,85,84,89,50,50
193,Ashley Young,England,86,95,83,76,89,47,48
194,Giorgio Chiellini,Italy,86,84,58,75,55,94,92
195,Alex,Brazil,86,66,80,60,60,88,85
196,Emmanuel Adebayor,Togo,86,84,88,80,84,59,79
197,Mata,Spain,86,86,80,87,89,48,67
198,Shinji Kagawa,Japan,86,88,84,87,90,45,54
199,Fernando Llorente,Spain,86,70,83,65,74,65,89
200,Walter Samuel,Argentina,86,67,49,60,42,93,88
201,Dimitar Berbatov,Bulgaria,86,70,90,82,81,49,87
202,Ezequiel Lavezzi,Argentina,86,92,82,82,94,59,56
203,Mata,Spain,86,86,80,87,89,48,67
204,Pepe,Portugal,86,75,48,65,60,86,84
205,Sergio Ramos,Spain,86,83,62,78,77,86,92
206,Gonzalo Higuaín,Argentina,86,81,86,71,86,53,74
207,Nani,Portugal,86,88,83,82,89,51,51
208,Alexis Sánchez,Chile,86,91,76,76,89,59,66
209,Edinson Cavani,Uruguay,86,84,83,64,76,68,86
210,Mesut Özil,Germany,86,78,74,86,87,49,55
211,Gareth Bale,Wales,86,92,79,82,85,75,70
212,Falcao,Colombia,86,76,82,70,81,60,88
213,Samir Nasri,France,86,84,78,82,88,55,62
214,Sergio Agüero,Argentina,86,88,81,71,92,52,76
215,Mario Gomez,Germany,86,79,79,64,75,60,82
216,Dani Alves,Brazil,86,93,75,84,83,80,76
217,Javier Mascherano,Argentina,86,68,61,72,70,84,68
218,Antonio Di Natale,Italy,86,86,85,81,87,53,60
219,Fernando Torres,Spain,86,86,84,66,83,55,79
220,Xabi Alonso,Spain,86,61,78,86,69,80,68
221,Didier Drogba,Ivory Coast,86,74,86,68,80,65,87
222,John Terry,England,86,61,47,57,49,87,85
223,Puyol,Spain,86,59,50,65,56,88,84
224,Robin van Persie,Holland,86,79,89,79,84,57,66
225,Edin Džeko,Bosnia Herzegovina,85,78,86,68,83,60,76
226,Thomas Vermaelen,Belgium,85,71,71,73,62,89,90
227,Diego Forlán,Uruguay,85,76,90,82,84,55,73
228,Nuri Şahin,Turkey,85,60,73,83,82,70,54
229,Antonio Cassano,Italy,85,70,83,88,88,55,54
230,Thiago Neves,Brazil,85,80,90,84,88,48,75
231,Branislav Ivanović,Serbia,85,73,72,68,60,89,88
232,Lucas,Brazil,85,93,84,80,90,56,59
233,Walter Montillo,Argentina,85,85,87,85,88,57,60
234,Luís Fabiano,Brazil,85,76,86,63,82,57,90
235,David Beckham,England,85,70,86,93,82,71,55
236,Thierry Henry,France,85,85,88,80,89,52,65
237,Lúcio,Brazil,85,76,61,61,66,85,83
238,Ronaldinho,Brazil,85,68,83,85,90,52,58
239,Landon Donovan,United States,85,89,83,84,86,62,66
240,João Moutinho,Portugal,85,79,78,90,85,78,75
241,Tomáš Rosický,Czech Republic,85,77,79,87,88,53,62
242,Daniel Agger,Denmark,85,70,72,70,58,88,82
243,Alexandr Kerzhakov,Russia,85,90,89,78,80,55,80
244,Ballesteros,Spain,85,67,60,70,68,93,89
245,Jordi Alba,Spain,85,91,71,81,85,82,67
246,Lisandro López,Argentina,85,83,87,79,84,67,77
247,Papiss Demba Cissé,Senegal,85,85,88,72,85,51,83
248,Luuk de Jong,Holland,85,77,88,84,83,56,85
249,Łukasz Piszczek,Poland,85,87,80,85,84,87,81
250,Holger Badstuber,Germany,85,70,57,81,53,90,87
251,Gary Hooper,England,85,84,91,65,83,51,82
252,Kyle Walker,England,85,94,77,81,83,85,80
253,Fabricio Coloccini,Argentina,85,70,56,75,70,93,89
254,Leighton Baines,England,85,82,82,85,82,87,73
255,Fabrizio Miccoli,Italy,85,89,91,76,89,56,57
256,Scott Parker,England,85,74,79,86,82,82,74
257,Bafétimbi Gomis,France,85,81,85,60,79,62,86
258,Javi Martinez,Spain,85,60,66,78,73,89,83
259,Andrei Arshavin,Russia,85,85,83,80,90,51,55
260,Raúl,Spain,85,65,87,74,87,54,84
261,Stewart Downing,England,85,85,82,86,85,56,60
262,Klaas Jan Huntelaar,Holland,85,75,86,70,74,55,87
263,Antonio Valencia,Ecuador,85,96,84,81,87,54,70
264,Soldado,Spain,85,81,93,60,83,62,82
265,Jan Vertonghen,Belgium,85,82,86,79,70,84,76
266,Stewart Downing,England,85,85,82,86,85,56,60
267,Robinho,Brazil,85,90,80,78,93,44,61
268,Michel Bastos,Brazil,85,88,86,87,85,69,69
269,Ryan Giggs,Wales,85,75,80,88,87,60,62
270,Andrea Pirlo,Italy,85,65,80,94,85,66,40
271,Borja Valero,Spain,85,72,87,89,84,67,59
272,Gervinho,Ivory Coast,85,92,82,77,89,61,69
273,Javi Martinez,Spain,85,60,66,78,73,87,80
274,Theo Walcott,England,85,97,77,80,89,53,56
275,Karim Benzema,France,85,88,87,70,86,52,75
276,Javier Pastore,Argentina,85,79,80,82,87,55,64
277,Giorgio Chiellini,Italy,85,82,58,70,50,90,89
278,Loïc Rémy,France,85,93,80,75,83,55,82
279,Reyes,Spain,85,88,79,78,87,47,52
280,Karim Benzema,France,85,88,87,70,86,52,75
281,Pablo Aimar,Argentina,85,78,73,92,88,49,62
282,Lukas Podolski,Germany,85,89,90,78,85,60,66
283,Miroslav Klose,Germany,85,80,85,75,74,57,88
284,Sergio Busquets,Spain,85,59,58,85,83,86,68
285,Emmanuel Adebayor,Togo,85,82,86,75,82,59,79
286,Claudio Pizarro,Peru,85,77,90,58,82,57,82
287,Ángel Di María,Argentina,85,91,80,88,89,60,68
288,Kevin-Prince Boateng,Ghana,85,82,83,82,82,78,82
289,Seydou Doumbia,Ivory Coast,85,95,83,57,88,56,76
290,Kévin Gameiro,France,85,86,86,75,85,54,71
291,Mats Hummels,Germany,85,67,59,73,62,87,80
292,Neymar,Brazil,85,90,80,77,92,43,59
293,Danny,Portugal,85,85,80,83,88,47,55
294,Javier Pastore,Argentina,85,79,80,82,87,55,64
295,Pedro,Spain,85,86,76,78,84,53,62
296,Hulk,Brazil,85,89,85,79,86,68,70
297,Eden Hazard,Belgium,85,90,78,76,90,53,62
298,Alexandre Pato,Brazil,85,87,82,67,85,53,80
299,Mata,Spain,85,85,76,78,87,48,67
300,Luis Suárez,Uruguay,85,80,83,73,85,64,69
301,Nuri Şahin,Turkey,85,60,73,83,82,70,54
302,Gonzalo Higuaín,Argentina,85,80,82,71,83,53,74
303,Giuseppe Rossi,Italy,85,83,83,75,84,51,63
304,Ezequiel Lavezzi,Argentina,85,92,76,72,90,59,56
305,Sergio Ramos,Spain,85,82,62,74,77,83,90
306,Ashley Young,England,85,93,77,76,87,47,48
307,Nani,Portugal,85,87,80,79,87,51,51
308,Kaká,Brazil,85,77,83,80,87,48,50
309,Esteban Cambiasso,Argentina,85,75,72,80,76,79,78
310,Maicon,Brazil,85,87,76,82,80,84,73
311,Pepe,Portugal,85,75,48,62,60,84,83
312,Reyes,Spain,85,88,79,78,87,47,52
313,Lúcio,Brazil,85,76,61,61,66,85,83
314,Patrice Evra,France,85,81,54,77,78,82,80
315,Ashley Cole,England,85,83,63,80,79,79,72
316,Walter Samuel,Argentina,85,65,49,58,42,87,83
317,Yaya Touré,Ivory Coast,85,77,74,78,79,86,81
318,Alessandro Nesta,Italy,85,54,36,58,57,83,78
319,Clarence Seedorf,Holland,84,61,86,87,85,70,58
320,Lucho González,Argentina,84,75,84,85,80,73,76
321,Steven Pienaar,South Africa,84,81,83,83,89,60,58
322,Marouane Fellaini,Belgium,84,74,82,86,80,82,87
323,Ji Sung Park,Korea Republic,84,82,85,80,84,53,57
324,Shinji Kagawa,Japan,84,86,81,85,88,45,54
325,Daniele De Rossi,Italy,84,75,76,82,78,85,85
326,Fábio Coentrão,Portugal,84,86,76,80,85,83,80
327,Keisuke Honda,Japan,84,84,86,83,83,72,74
328,Jakub Błaszczykowski,Poland,84,91,85,78,84,64,66
329,Gaël Clichy,France,84,90,45,80,82,84,72
330,Ibrahim Afellay,Holland,84,90,85,80,87,57,59
331,Mathieu Debuchy,France,84,83,70,85,80,84,83
332,Henri Bedimo Nsamé,Cameroon,84,91,66,83,83,85,79
333,Thiago Motta,Italy,84,50,71,81,75,83,85
334,Robert Lewandowski,Poland,84,85,86,70,86,56,83
335,Aiden McGeady,Ireland Republic,84,89,77,82,89,56,59
336,Mathieu Valbuena,France,84,89,80,80,84,50,53
337,Rickie Lambert,England,84,80,88,71,76,54,87
338,Neven Subotić,Serbia,84,75,63,75,53,87,86
339,Stefan Kießling,Germany,84,78,88,70,77,60,84
340,Luiz Gustavo,Brazil,84,79,58,82,83,86,79
341,Joleon Lescott,England,84,67,51,76,59,86,86
342,Martin Škrtel,Slovakia,84,73,43,62,54,87,85
343,Antoine Griezmann,France,84,86,84,83,89,52,60
344,Yohan Cabaye,France,84,77,85,82,83,75,82
345,Mirko Vučinić,Montenegro,84,85,83,85,87,60,71
346,Rio Antonio Mavuba,France,84,77,55,80,72,84,75
347,Adil Rami,France,84,60,55,72,65,89,79
348,Hatem Ben Arfa,France,84,90,85,74,91,53,76
349,Mikel Arteta,Spain,84,70,86,88,87,67,69
350,Stevan Jovetić,Montenegro,84,86,87,78,88,56,75
351,Clint Dempsey,United States,84,80,90,81,82,59,89
352,Jérémy Ménez,France,84,90,79,87,89,65,70
353,Arturo Vidal,Chile,84,82,78,84,83,81,71
354,Papiss Demba Cissé,Senegal,84,84,85,70,83,51,83
355,Diego Milito,Argentina,84,84,87,66,84,57,78
356,Alexandr Kerzhakov,Russia,84,89,85,74,78,55,78
357,Germán Denis,Argentina,84,80,89,65,79,62,88
358,Tomáš Rosický,Czech Republic,84,75,78,85,87,50,60
359,Gary Hooper,England,84,82,88,65,80,51,82
360,Marco Di Vaio,Italy,84,81,82,70,80,58,73
361,Sebastian Giovinco,Italy,84,93,75,75,91,40,40
362,Diego Milito,Argentina,84,84,87,66,84,57,78
363,Demba Ba,Senegal,84,86,86,70,80,67,82
364,Rodrigo Palacio,Argentina,84,84,85,80,85,53,70
365,Alessandro Matri,Italy,84,83,80,70,80,58,82
366,Francesco Totti,Italy,84,60,89,87,83,60,60
367,Antonio Valencia,Ecuador,84,95,82,78,85,54,70
368,Ji Sung Park,Korea Republic,84,82,85,80,84,53,57
369,Bryan Ruíz,Costa Rica,84,75,84,83,86,58,73
370,Raúl,Spain,84,65,83,69,84,54,80
371,Soldado,Spain,84,79,88,60,80,62,82
372,Claudio Marchisio,Italy,84,84,80,85,85,73,62
373,Jan Vertonghen,Belgium,84,80,84,76,70,80,76
374,Marcelo,Brazil,84,89,84,80,85,78,72
375,Naldo,Brazil,84,79,82,75,49,90,74
376,Borja Valero,Spain,84,68,84,87,82,67,59
377,Fred,Brazil,84,70,89,67,80,54,86
378,Demba Ba,Senegal,84,86,86,70,80,67,82
379,Theo Walcott,England,84,97,74,73,87,53,56
380,Adam Johnson,England,84,88,78,79,87,59,51
381,Andrea Pirlo,Italy,84,62,74,89,83,66,40
382,Lukas Podolski,Germany,84,88,88,71,83,60,66
383,Claudio Pizarro,Peru,84,72,88,58,80,57,80
384,Fabrizio Miccoli,Italy,84,87,88,74,87,56,57
385,Mario Götze,Germany,84,83,70,78,86,56,57
386,Neymar,Brazil,84,89,78,75,90,43,59
387,Ángel Di María,Argentina,84,91,80,77,87,60,68
388,Edin Džeko,Bosnia Herzegovina,84,76,82,66,81,58,72
389,Hernanes,Brazil,84,69,81,82,84,70,65
390,Mats Hummels,Germany,84,65,59,69,62,85,79
391,Marek Hamšik,Slovakia,84,76,80,81,77,69,74
392,Gervinho,Ivory Coast,84,91,76,74,87,61,69
393,Karim Benzema,France,84,87,80,65,85,52,72
394,João Moutinho,Portugal,84,77,77,84,83,71,74
395,Jefferson Farfán,Peru,84,86,79,80,85,62,64
396,Nenê,Brazil,84,80,81,83,86,52,67
397,Santi Cazorla,Spain,84,81,75,81,87,55,63
398,Jesús Navas,Spain,84,92,75,79,87,47,60
399,Lisandro López,Argentina,84,78,82,74,80,67,77
400,Vincent Kompany,Belgium,84,73,60,72,71,85,77
401,Giorgio Chiellini,Italy,84,82,58,64,48,86,85
402,Robinho,Brazil,84,88,78,73,91,44,61
403,Diego Forlán,Uruguay,84,74,88,80,81,53,72
404,Michaël Essien,Ghana,84,75,78,82,79,85,80
405,Florent Malouda,France,84,79,79,81,85,59,62
406,Ronaldinho,Brazil,84,63,79,82,89,49,58
407,Danny,Portugal,84,83,75,81,86,47,55
408,Ricardo Carvalho,Portugal,84,58,46,62,54,81,81
409,Pablo Osvaldo,Italy,83,79,80,68,78,57,85
410,Rod Fanni,France,83,83,65,81,74,87,86
411,Mladen Petrić,Croatia,83,79,87,75,80,56,82
412,Mario Mandžukić,Croatia,83,83,81,77,81,62,90
413,Ludovic Obraniak,Poland,83,82,87,83,83,61,56
414,Vágner Love,Brazil,83,90,84,62,85,55,77
415,Yoann Gourcuff,France,83,79,78,86,83,68,73
416,Liedson,Portugal,83,83,78,70,81,56,81
417,Domenico Criscito,Italy,83,85,71,85,76,83,73
418,Dwayne De Rosario,Canada,83,78,88,85,83,68,73
419,David Beckham,England,83,68,84,91,78,70,53
420,Riccardo Montolivo,Italy,83,74,79,88,82,80,66
421,Lukas Podolski,Germany,83,87,86,66,80,52,66
422,Diego,Brazil,83,76,76,82,87,58,65
423,Claudio Pizarro,Peru,83,71,84,58,78,57,80
424,Riccardo Montolivo,Italy,83,74,79,88,82,80,66
425,Jordi Alba,Spain,83,91,69,78,82,76,67
426,Sami Khedira,Germany,83,75,80,75,75,85,83
427,Olof Mellberg,Sweden,83,62,64,67,50,87,87
428,Alou Diarra,France,83,64,61,72,73,88,89
429,Balázs Dzsudzsák,Hungary,83,84,85,84,83,50,53
430,André Schürrle,Germany,83,91,87,75,83,56,70
431,Giovani dos Santos,Mexico,83,86,80,70,87,45,53
432,Alexander Frei,Switzerland,83,74,86,80,83,60,74
433,Rasmus Elm,Sweden,83,74,85,89,79,71,70
434,John Heitinga,Holland,83,78,61,79,57,85,84
435,Christian Eriksen,Denmark,83,83,80,78,84,56,62
436,Younès Belhanda,Morocco,83,80,83,84,85,70,72
437,Amorebieta,Spain,83,65,67,54,47,92,80
438,Ivica Olić,Croatia,83,81,87,82,83,60,78
439,Alexandr Anyukov,Russia,83,87,69,83,74,76,75
440,Douglas,Brazil,83,70,50,58,49,92,84
441,Diego Milito,Argentina,83,82,82,66,83,57,81
442,Nikola Žigić,Serbia,83,64,77,70,64,63,90
443,André Ayew,Ghana,83,90,74,80,84,70,80
444,Thierry Henry,France,83,84,86,70,87,51,64
445,Jérémy Ménez,France,83,89,74,84,87,65,70
446,Mirko Vučinić,Montenegro,83,84,83,75,86,60,71
447,Andrei Arshavin,Russia,83,82,79,78,87,51,55
448,Stefan Kießling,Germany,83,75,81,70,70,59,84
449,Peter Odemwingie,Nigeria,83,84,83,70,79,55,77
450,Seydou Keita,Mali,83,76,82,81,84,82,80
451,Papiss Demba Cissé,Senegal,83,82,83,70,80,51,80
452,Nikola Žigić,Serbia,83,64,77,70,64,63,90
453,Yann M'Vila,France,83,82,65,77,80,85,65
454,Klaas Jan Huntelaar,Holland,83,70,84,65,72,55,79
455,Javier Hernández,Mexico,83,93,78,65,78,50,81
456,Alex,Brazil,83,66,69,56,58,84,83
457,Carlos Martins,Portugal,83,74,84,82,85,62,60
458,Rolando,Portugal,83,64,75,70,59,85,80
459,Stéphane Sessègnon,Benin,83,83,81,84,85,61,70
460,James Rodríguez,Colombia,83,79,80,77,84,55,65
461,Landon Donovan,United States,83,87,80,82,83,60,65
462,Clint Dempsey,United States,83,80,85,78,82,59,85
463,Hatem Ben Arfa,France,83,86,82,74,88,53,76
464,Stevan Jovetić,Montenegro,83,83,82,75,86,56,75
465,Craig Bellamy,Wales,83,84,86,67,84,62,71
466,Christopher Samba,Congo,83,61,47,50,50,88,80
467,Mathieu Valbuena,France,83,88,80,80,84,48,53
468,Micah Richards,England,83,88,49,70,70,88,89
469,Michael Carrick,England,83,75,80,83,78,78,73
470,Matthew Etherington,England,83,91,85,78,84,58,57
471,Souleymane Diawara,Senegal,83,70,44,80,46,85,78
472,Toni Kroos,Germany,83,65,79,87,82,75,54
473,Eren Derdiyok,Switzerland,83,80,85,69,77,55,80
474,Gary Hooper,England,83,82,86,62,76,51,80
475,Javi García,Spain,83,70,69,74,66,88,85
476,Morgan Amalfitano,France,83,77,80,85,80,69,58
477,Olivier Giroud,France,83,75,85,67,78,60,88
478,Glen Johnson,England,83,88,77,76,83,75,75
479,Iraola,Spain,83,82,75,78,75,83,80
480,Marco Reus,Germany,83,85,85,75,87,56,75
481,Adil Rami,France,83,54,55,67,62,86,80
482,Jeremain Lens,Holland,83,89,87,70,84,52,64
